Sample in Buffer,Sample in Window,TRIGGER,adc2_data_b_d0[11:0],adc2_data_a_d0[11:0]
7403,7403,0,241,2049
7404,7404,0,617,2049
7405,7405,0,1111,2048
7406,7406,0,1682,2049
7407,7407,0,2283,2049
7408,7408,0,2864,2049
7409,7409,0,3379,2049
7410,7410,0,3784,2049
7411,7411,0,4046,2049
7412,7412,0,4095,2049
7413,7413,0,4069,2049
7414,7414,0,3828,2049
7415,7415,0,3441,2050
7416,7416,0,2940,2049
7417,7417,0,2365,2049
7418,7418,0,1764,2049
7419,7419,0,1186,2049
7420,7420,0,679,2049
7421,7421,0,284,2049
7422,7422,0,33,2049
7423,7423,0,0,2050
7424,7424,0,35,2049
7425,7425,0,288,2050
7426,7426,0,684,2049
7427,7427,0,1192,2049
7428,7428,0,1770,2049
7429,7429,0,2371,2049
7430,7430,0,2945,2049
7431,7431,0,3445,2049
7432,7432,0,3831,2049
7433,7433,0,4070,2049
7434,7434,0,4095,2049
7435,7435,0,4043,2049
7436,7436,0,3780,2049
7437,7437,0,3374,2049
7438,7438,0,2858,2049
7439,7439,0,2277,2049
7440,7440,0,1677,2049
7441,7441,0,1106,2049
7442,7442,0,613,2049
7443,7443,0,238,2049
7444,7444,0,10,2049
7445,7445,0,0,2049
7446,7446,0,61,2050
7447,7447,0,337,2049
7448,7448,0,752,2049
7449,7449,0,1274,2050
7450,7450,0,1858,2049
7451,7451,0,2458,2050
7452,7452,0,3024,2050
7453,7453,0,3511,2050
7454,7454,0,3877,2049
7455,7455,0,4092,2049
7456,7456,0,4095,2049
7457,7457,0,4015,2049
7458,7458,0,3728,2049
7459,7459,0,3305,2050
7460,7460,0,2776,2049
7461,7461,0,2189,2049
7462,7462,0,1590,2049
7463,7463,0,1028,2049
7464,7464,0,550,2049
7465,7465,0,194,2049
7466,7466,0,0,2049
7467,7467,0,0,2049
7468,7468,0,92,2049
7469,7469,0,389,2049
7470,7470,0,823,2049
7471,7471,0,1356,2049
7472,7472,0,1947,2049
7473,7473,0,2545,2049
7474,7474,0,3102,2049
7475,7475,0,3573,2049
7476,7476,0,3918,2049
7477,7477,0,4095,2049
7478,7478,0,4095,2050
7479,7479,0,3983,2049
7480,7480,0,3674,2049
7481,7481,0,3233,2049
7482,7482,0,2692,2049
7483,7483,0,2100,2049
7484,7484,0,1504,2049
7485,7485,0,951,2049
7486,7486,0,489,2049
7487,7487,0,154,2049
7488,7488,0,0,2049
7489,7489,0,0,2049
7490,7490,0,126,2050
7491,7491,0,446,2049
7492,7492,0,896,2050
7493,7493,0,1440,2049
7494,7494,0,2035,2049
7495,7495,0,2630,2050
7496,7496,0,3178,2049
7497,7497,0,3632,2050
7498,7498,0,3957,2049
7499,7499,0,4095,2049
7500,7500,0,4095,2049
7501,7501,0,3947,2049
7502,7502,0,3617,2049
7503,7503,0,3159,2049
7504,7504,0,2608,2049
7505,7505,0,2012,2049
7506,7506,0,1419,2049
7507,7507,0,877,2049
7508,7508,0,431,2049
7509,7509,0,118,2049
7510,7510,0,0,2049
7511,7511,0,0,2049
7512,7512,0,163,2050
7513,7513,0,505,2050
7514,7514,0,971,2049
7515,7515,0,1526,2050
7516,7516,0,2123,2049
7517,7517,0,2714,2049
7518,7518,0,3251,2049
7519,7519,0,3689,2049
7520,7520,0,3992,2049
7521,7521,0,4095,2049
7522,7522,0,4095,2050
7523,7523,0,3907,2049
7524,7524,0,3557,2050
7525,7525,0,3082,2050
7526,7526,0,2523,2049
7527,7527,0,1924,2050
7528,7528,0,1335,2050
7529,7529,0,804,2050
7530,7530,0,375,2048
7531,7531,0,84,2049
7532,7532,0,0,2049
7533,7533,0,0,2049
7534,7534,0,204,2048
7535,7535,0,565,2050
7536,7536,0,1047,2049
7537,7537,0,1611,2050
7538,7538,0,2212,2050
7539,7539,0,2798,2049
7540,7540,0,3322,2050
7541,7541,0,3743,2049
7542,7542,0,4023,2050
7543,7543,0,4095,2050
7544,7544,0,4087,2049
7545,7545,0,3865,2049
7546,7546,0,3494,2049
7547,7547,0,3004,2050
7548,7548,0,2436,2049
7549,7549,0,1835,2049
7550,7550,0,1252,2050
7551,7551,0,734,2049
7552,7552,0,324,2049
7553,7553,0,54,2048
7554,7554,0,0,2049
7555,7555,0,15,2049
7556,7556,0,249,2050
7557,7557,0,629,2049
7558,7558,0,1127,2049
7559,7559,0,1699,2050
7560,7560,0,2300,2049
7561,7561,0,2880,2049
7562,7562,0,3392,2049
7563,7563,0,3793,2049
7564,7564,0,4051,2049
7565,7565,0,4095,2049
7566,7566,0,4064,2049
7567,7567,0,3820,2050
7568,7568,0,3429,2049
7569,7569,0,2926,2049
7570,7570,0,2348,2049
7571,7571,0,1747,2049
7572,7572,0,1171,2050
7573,7573,0,667,2049
7574,7574,0,275,2050
7575,7575,0,29,2049
7576,7576,0,0,2049
7577,7577,0,40,2050
7578,7578,0,295,2049
7579,7579,0,695,2049
7580,7580,0,1207,2049
7581,7581,0,1787,2049
7582,7582,0,2388,2050
7583,7583,0,2960,2049
7584,7584,0,3458,2049
7585,7585,0,3840,2049
7586,7586,0,4074,2049
7587,7587,0,4095,2049
7588,7588,0,4038,2049
7589,7589,0,3770,2049
7590,7590,0,3361,2049
7591,7591,0,2844,2049
7592,7592,0,2261,2049
7593,7593,0,1660,2049
7594,7594,0,1092,2049
7595,7595,0,601,2049
7596,7596,0,229,2049
7597,7597,0,6,2049
7598,7598,0,0,2049
7599,7599,0,67,2049
7600,7600,0,346,2049
7601,7601,0,765,2049
7602,7602,0,1289,2049
7603,7603,0,1874,2049
7604,7604,0,2474,2049
7605,7605,0,3040,2049
7606,7606,0,3523,2049
7607,7607,0,3885,2049
7608,7608,0,4095,2050
7609,7609,0,4095,2050
7610,7610,0,4009,2050
7611,7611,0,3719,2049
7612,7612,0,3291,2049
7613,7613,0,2761,2049
7614,7614,0,2173,2049
7615,7615,0,1574,2049
7616,7616,0,1013,2050
7617,7617,0,538,2049
7618,7618,0,186,2050
7619,7619,0,0,2050
7620,7620,0,0,2049
7621,7621,0,98,2049
7622,7622,0,399,2049
7623,7623,0,836,2049
7624,7624,0,1372,2049
7625,7625,0,1963,2049
7626,7626,0,2561,2049
7627,7627,0,3116,2049
7628,7628,0,3584,2050
7629,7629,0,3926,2049
7630,7630,0,4095,2049
7631,7631,0,4095,2049
7632,7632,0,3976,2049
7633,7633,0,3664,2049
7634,7634,0,3219,2049
7635,7635,0,2677,2050
7636,7636,0,2084,2049
7637,7637,0,1487,2050
7638,7638,0,937,2049
7639,7639,0,478,2050
7640,7640,0,148,2049
7641,7641,0,0,2049
7642,7642,0,0,2049
7643,7643,0,133,2050
7644,7644,0,456,2049
7645,7645,0,910,2050
7646,7646,0,1456,2049
7647,7647,0,2051,2050
7648,7648,0,2646,2049
7649,7649,0,3191,2049
7650,7650,0,3643,2050
7651,7651,0,3963,2049
7652,7652,0,4095,2049
7653,7653,0,4095,2049
7654,7654,0,3940,2049
7655,7655,0,3607,2049
7656,7656,0,3144,2050
7657,7657,0,2593,2050
7658,7658,0,1996,2049
7659,7659,0,1403,2050
7660,7660,0,864,2049
7661,7661,0,421,2049
7662,7662,0,111,2050
7663,7663,0,0,2049
7664,7664,0,0,2050
7665,7665,0,170,2049
7666,7666,0,516,2049
7667,7667,0,985,2050
7668,7668,0,1542,2049
7669,7669,0,2140,2049
7670,7670,0,2730,2049
7671,7671,0,3265,2049
7672,7672,0,3698,2049
7673,7673,0,3997,2049
7674,7674,0,4095,2049
7675,7675,0,4095,2050
7676,7676,0,3900,2049
7677,7677,0,3545,2049
7678,7678,0,3068,2049
7679,7679,0,2506,2049
7680,7680,0,1907,2049
7681,7681,0,1319,2049
7682,7682,0,791,2049
7683,7683,0,366,2049
7684,7684,0,78,2049
7685,7685,0,0,2049
7686,7686,0,0,2049
7687,7687,0,213,2049
7688,7688,0,578,2049
7689,7689,0,1062,2048
7690,7690,0,1628,2049
7691,7691,0,2228,2049
7692,7692,0,2814,2049
7693,7693,0,3335,2049
7694,7694,0,3752,2049
7695,7695,0,4028,2049
7696,7696,0,4095,2050
7697,7697,0,4083,2049
7698,7698,0,3857,2050
7699,7699,0,3482,2049
7700,7700,0,2990,2049
7701,7701,0,2419,2049
7702,7702,0,1819,2049
7703,7703,0,1236,2049
7704,7704,0,721,2049
7705,7705,0,315,2049
7706,7706,0,49,2049
7707,7707,0,0,2049
7708,7708,0,19,2049
7709,7709,0,258,2049
7710,7710,0,642,2049
7711,7711,0,1142,2049
7712,7712,0,1715,2049
7713,7713,0,2316,2049
7714,7714,0,2895,2049
7715,7715,0,3404,2049
7716,7716,0,3802,2049
7717,7717,0,4055,2049
7718,7718,0,4095,2049
7719,7719,0,4059,2049
7720,7720,0,3810,2049
7721,7721,0,3416,2049
7722,7722,0,2909,2048
7723,7723,0,2332,2048
7724,7724,0,1731,2049
7725,7725,0,1156,2049
7726,7726,0,654,2050
7727,7727,0,266,2048
7728,7728,0,24,2049
7729,7729,0,0,2049
7730,7730,0,44,2049
7731,7731,0,305,2049
7732,7732,0,709,2049
7733,7733,0,1222,2050
7734,7734,0,1803,2049
7735,7735,0,2404,2049
7736,7736,0,2975,2049
7737,7737,0,3470,2049
7738,7738,0,3849,2049
7739,7739,0,4079,2049
7740,7740,0,4095,2049
7741,7741,0,4033,2049
7742,7742,0,3761,2049
7743,7743,0,3349,2050
7744,7744,0,2828,2049
7745,7745,0,2244,2049
7746,7746,0,1644,2049
7747,7747,0,1078,2049
7748,7748,0,589,2049
7749,7749,0,221,2049
7750,7750,0,2,2050
7751,7751,0,0,2049
7752,7752,0,73,2050
7753,7753,0,356,2050
7754,7754,0,779,2050
7755,7755,0,1304,2049
7756,7756,0,1891,2049
7757,7757,0,2490,2049
7758,7758,0,3054,2049
7759,7759,0,3533,2049
7760,7760,0,3892,2048
7761,7761,0,4095,2049
7762,7762,0,4095,2049
7763,7763,0,4003,2049
7764,7764,0,3709,2049
7765,7765,0,3278,2049
7766,7766,0,2745,2049
7767,7767,0,2156,2049
7768,7768,0,1558,2050
7769,7769,0,999,2050
7770,7770,0,527,2049
7771,7771,0,178,2049
7772,7772,0,0,2049
7773,7773,0,0,2049
7774,7774,0,105,2049
7775,7775,0,410,2049
7776,7776,0,850,2050
7777,7777,0,1387,2049
7778,7778,0,1979,2049
7779,7779,0,2577,2049
7780,7780,0,3130,2049
7781,7781,0,3595,2049
7782,7782,0,3933,2049
7783,7783,0,4095,2049
7784,7784,0,4095,2049
7785,7785,0,3970,2049
7786,7786,0,3653,2049
7787,7787,0,3204,2049
7788,7788,0,2661,2049
7789,7789,0,2068,2049
7790,7790,0,1472,2049
7791,7791,0,924,2049
7792,7792,0,467,2049
7793,7793,0,140,2049
7794,7794,0,0,2050
7795,7795,0,0,2049
7796,7796,0,140,2049
7797,7797,0,467,2050
7798,7798,0,924,2049
7799,7799,0,1472,2049
7800,7800,0,2068,2049
7801,7801,0,2662,2049
7802,7802,0,3205,2049
7803,7803,0,3654,2049
7804,7804,0,3970,2049
7805,7805,0,4095,2049
7806,7806,0,4095,2049
7807,7807,0,3933,2049
7808,7808,0,3594,2049
7809,7809,0,3130,2049
7810,7810,0,2576,2049
7811,7811,0,1979,2050
7812,7812,0,1387,2049
7813,7813,0,849,2049
7814,7814,0,410,2050
7815,7815,0,105,2049
7816,7816,0,0,2049
7817,7817,0,0,2050
7818,7818,0,179,2048
7819,7819,0,527,2049
7820,7820,0,1000,2049
7821,7821,0,1557,2049
7822,7822,0,2157,2048
7823,7823,0,2746,2049
7824,7824,0,3278,2049
7825,7825,0,3710,2049
7826,7826,0,4003,2049
7827,7827,0,4095,2049
7828,7828,0,4095,2050
7829,7829,0,3892,2049
7830,7830,0,3533,2049
7831,7831,0,3053,2049
7832,7832,0,2490,2049
7833,7833,0,1890,2049
7834,7834,0,1304,2049
7835,7835,0,778,2049
7836,7836,0,356,2049
7837,7837,0,73,2049
7838,7838,0,0,2049
7839,7839,0,2,2049
7840,7840,0,220,2049
7841,7841,0,590,2049
7842,7842,0,1077,2049
7843,7843,0,1644,2049
7844,7844,0,2245,2049
7845,7845,0,2829,2049
7846,7846,0,3349,2049
7847,7847,0,3762,2049
7848,7848,0,4033,2049
7849,7849,0,4095,2049
7850,7850,0,4079,2049
7851,7851,0,3848,2049
7852,7852,0,3470,2049
7853,7853,0,2974,2050
7854,7854,0,2403,2049
7855,7855,0,1802,2049
7856,7856,0,1221,2049
7857,7857,0,708,2049
7858,7858,0,305,2049
7859,7859,0,44,2050
7860,7860,0,0,2050
7861,7861,0,24,2049
7862,7862,0,266,2049
7863,7863,0,655,2049
7864,7864,0,1157,2049
7865,7865,0,1732,2049
7866,7866,0,2332,2049
7867,7867,0,2910,2049
7868,7868,0,3417,2049
7869,7869,0,3811,2050
7870,7870,0,4061,2049
7871,7871,0,4095,2050
7872,7872,0,4055,2049
7873,7873,0,3801,2049
7874,7874,0,3403,2049
7875,7875,0,2894,2049
7876,7876,0,2315,2050
7877,7877,0,1715,2049
7878,7878,0,1141,2049
7879,7879,0,641,2049
7880,7880,0,257,2050
7881,7881,0,20,2049
7882,7882,0,0,2050
7883,7883,0,50,2049
7884,7884,0,315,2049
7885,7885,0,721,2049
7886,7886,0,1237,2049
7887,7887,0,1820,2049
7888,7888,0,2420,2049
7889,7889,0,2990,2049
7890,7890,0,3483,2049
7891,7891,0,3858,2049
7892,7892,0,4083,2049
7893,7893,0,4095,2050
7894,7894,0,4028,2050
7895,7895,0,3751,2049
7896,7896,0,3335,2049
7897,7897,0,2812,2049
7898,7898,0,2227,2049
7899,7899,0,1627,2049
7900,7900,0,1062,2049
7901,7901,0,577,2049
7902,7902,0,213,2049
7903,7903,0,0,2049
7904,7904,0,0,2049
7905,7905,0,79,2050
7906,7906,0,366,2049
7907,7907,0,792,2049
7908,7908,0,1320,2049
7909,7909,0,1908,2049
7910,7910,0,2507,2048
7911,7911,0,3069,2050
7912,7912,0,3546,2049
7913,7913,0,3901,2049
7914,7914,0,4095,2049
7915,7915,0,4095,2049
7916,7916,0,3997,2049
7917,7917,0,3698,2049
7918,7918,0,3264,2049
7919,7919,0,2730,2049
7920,7920,0,2139,2049
7921,7921,0,1541,2049
7922,7922,0,985,2050
7923,7923,0,515,2049
7924,7924,0,171,2049
7925,7925,0,0,2049
7926,7926,0,0,2049
7927,7927,0,111,2049
7928,7928,0,421,2049
7929,7929,0,864,2049
7930,7930,0,1404,2050
7931,7931,0,1996,2049
7932,7932,0,2592,2049
7933,7933,0,3145,2050
7934,7934,0,3607,2050
7935,7935,0,3940,2048
7936,7936,0,4095,2049
7937,7937,0,4095,2049
7938,7938,0,3963,2049
7939,7939,0,3642,2049
7940,7940,0,3191,2049
7941,7941,0,2645,2049
7942,7942,0,2051,2049
7943,7943,0,1456,2049
7944,7944,0,910,2049
7945,7945,0,456,2049
7946,7946,0,133,2049
7947,7947,0,0,2049
7948,7948,0,0,2049
7949,7949,0,147,2049
7950,7950,0,478,2049
7951,7951,0,937,2048
7952,7952,0,1488,2049
7953,7953,0,2085,2049
7954,7954,0,2678,2049
7955,7955,0,3220,2049
7956,7956,0,3664,2049
7957,7957,0,3977,2049
7958,7958,0,4095,2049
7959,7959,0,4095,2049
7960,7960,0,3925,2049
7961,7961,0,3583,2049
7962,7962,0,3116,2049
7963,7963,0,2560,2050
7964,7964,0,1962,2049
7965,7965,0,1372,2048
7966,7966,0,835,2049
7967,7967,0,399,2049
7968,7968,0,99,2049
7969,7969,0,0,2049
7970,7970,0,0,2050
7971,7971,0,187,2048
7972,7972,0,539,2050
7973,7973,0,1013,2050
7974,7974,0,1574,2049
7975,7975,0,2173,2049
7976,7976,0,2762,2049
7977,7977,0,3291,2050
7978,7978,0,3719,2049
7979,7979,0,4009,2049
7980,7980,0,4095,2049
7981,7981,0,4095,2049
7982,7982,0,3884,2050
7983,7983,0,3522,2049
7984,7984,0,3039,2049
7985,7985,0,2474,2049
7986,7986,0,1874,2049
7987,7987,0,1288,2049
7988,7988,0,764,2049
7989,7989,0,346,2049
7990,7990,0,67,2049
7991,7991,0,0,2049
7992,7992,0,6,2049
7993,7993,0,230,2049
7994,7994,0,601,2050
7995,7995,0,1092,2049
7996,7996,0,1660,2049
7997,7997,0,2262,2050
7998,7998,0,2844,2050
7999,7999,0,3361,2049
8000,8000,0,3771,2049
8001,8001,0,4039,2049
8002,8002,0,4095,2049
8003,8003,0,4075,2049
8004,8004,0,3840,2049
8005,8005,0,3457,2049
8006,8006,0,2959,2049
8007,8007,0,2387,2049
8008,8008,0,1785,2049
8009,8009,0,1207,2049
8010,8010,0,695,2049
8011,8011,0,296,2049
8012,8012,0,39,2049
8013,8013,0,0,2050
8014,8014,0,28,2049
8015,8015,0,275,2050
8016,8016,0,666,2049
8017,8017,0,1171,2049
8018,8018,0,1748,2049
8019,8019,0,2349,2049
8020,8020,0,2926,2050
8021,8021,0,3430,2049
8022,8022,0,3820,2049
8023,8023,0,4065,2050
8024,8024,0,4095,2049
8025,8025,0,4050,2049
8026,8026,0,3792,2049
8027,8027,0,3391,2049
8028,8028,0,2879,2049
8029,8029,0,2299,2050
8030,8030,0,1698,2049
8031,8031,0,1126,2049
8032,8032,0,629,2049
8033,8033,0,249,2049
8034,8034,0,15,2049
8035,8035,0,0,2049
8036,8036,0,55,2049
8037,8037,0,324,2050
8038,8038,0,735,2049
8039,8039,0,1253,2049
8040,8040,0,1836,2050
8041,8041,0,2437,2050
8042,8042,0,3005,2049
8043,8043,0,3495,2049
8044,8044,0,3866,2049
8045,8045,0,4087,2050
8046,8046,0,4095,2049
8047,8047,0,4022,2049
8048,8048,0,3742,2049
8049,8049,0,3322,2049
8050,8050,0,2797,2049
8051,8051,0,2211,2049
8052,8052,0,1611,2049
8053,8053,0,1047,2049
8054,8054,0,565,2049
8055,8055,0,204,2049
8056,8056,0,0,2049
8057,8057,0,0,2050
8058,8058,0,85,2049
8059,8059,0,376,2049
8060,8060,0,805,2049
8061,8061,0,1336,2049
8062,8062,0,1924,2049
8063,8063,0,2522,2049
8064,8064,0,3083,2049
8065,8065,0,3558,2050
8066,8066,0,3908,2049
8067,8067,0,4095,2049
8068,8068,0,4095,2049
8069,8069,0,3990,2049
8070,8070,0,3688,2050
8071,8071,0,3250,2049
8072,8072,0,2715,2049
8073,8073,0,2123,2049
8074,8074,0,1525,2049
8075,8075,0,970,2049
8076,8076,0,503,2050
8077,8077,0,163,2050
8078,8078,0,0,2050
8079,8079,0,0,2049
8080,8080,0,118,2049
8081,8081,0,432,2050
8082,8082,0,878,2050
8083,8083,0,1419,2048
8084,8084,0,2013,2049
8085,8085,0,2609,2049
8086,8086,0,3158,2049
8087,8087,0,3618,2049
8088,8088,0,3947,2049
8089,8089,0,4095,2049
8090,8090,0,4095,2049
8091,8091,0,3956,2049
8092,8092,0,3631,2049
8093,8093,0,3176,2049
8094,8094,0,2630,2049
8095,8095,0,2034,2049
8096,8096,0,1439,2049
8097,8097,0,895,2050
8098,8098,0,445,2049
8099,8099,0,126,2049
8100,8100,0,0,2049
8101,8101,0,0,2049
8102,8102,0,153,2049
8103,8103,0,490,2049
8104,8104,0,952,2049
8105,8105,0,1504,2049
8106,8106,0,2101,2049
8107,8107,0,2693,2049
8108,8108,0,3233,2049
8109,8109,0,3675,2049
8110,8110,0,3983,2049
8111,8111,0,4095,2049
8112,8112,0,4095,2050
8113,8113,0,3918,2049
8114,8114,0,3571,2050
8115,8115,0,3101,2049
8116,8116,0,2544,2048
8117,8117,0,1945,2050
8118,8118,0,1355,2049
8119,8119,0,822,2049
8120,8120,0,389,2049
8121,8121,0,93,2049
8122,8122,0,0,2049
8123,8123,0,0,2050
8124,8124,0,194,2049
8125,8125,0,550,2049
8126,8126,0,1029,2049
8127,8127,0,1590,2049
8128,8128,0,2190,2049
8129,8129,0,2778,2048
8130,8130,0,3304,2049
8131,8131,0,3730,2049
8132,8132,0,4016,2049
8133,8133,0,4095,2050
8134,8134,0,4092,2049
8135,8135,0,3875,2049
8136,8136,0,3510,2049
8137,8137,0,3023,2050
8138,8138,0,2458,2049
8139,8139,0,1858,2049
8140,8140,0,1273,2049
8141,8141,0,751,2049
8142,8142,0,336,2049
8143,8143,0,62,2050
8144,8144,0,0,2049
8145,8145,0,10,2050
8146,8146,0,237,2049
8147,8147,0,613,2049
8148,8148,0,1107,2050
8149,8149,0,1677,2049
8150,8150,0,2279,2049
8151,8151,0,2860,2049
8152,8152,0,3375,2049
8153,8153,0,3781,2049
8154,8154,0,4044,2049
8155,8155,0,4095,2049
8156,8156,0,4071,2049
8157,8157,0,3831,2049
8158,8158,0,3444,2050
8159,8159,0,2945,2049
8160,8160,0,2370,2049
8161,8161,0,1769,2049
8162,8162,0,1191,2049
8163,8163,0,683,2050
8164,8164,0,286,2049
8165,8165,0,35,2050
8166,8166,0,0,2049
8167,8167,0,33,2049
8168,8168,0,284,2049
8169,8169,0,679,2050
8170,8170,0,1187,2050
8171,8171,0,1765,2049
8172,8172,0,2366,2049
8173,8173,0,2941,2049
8174,8174,0,3441,2049
8175,8175,0,3829,2049
8176,8176,0,4070,2049
8177,8177,0,4095,2049
8178,8178,0,4045,2048
8179,8179,0,3783,2049
8180,8180,0,3378,2049
8181,8181,0,2864,2049
8182,8182,0,2282,2050
8183,8183,0,1682,2048
8184,8184,0,1112,2049
8185,8185,0,617,2049
8186,8186,0,240,2049
8187,8187,0,11,2050
8188,8188,0,0,2049
8189,8189,0,60,2050
8190,8190,0,334,2050
8191,8191,0,748,2049
8192,8192,1,1268,2049
8193,8193,0,1852,2049
8194,8194,0,2452,2049
8195,8195,0,3020,2049
8196,8196,0,3506,2049
8197,8197,0,3875,2049
8198,8198,0,4091,2049
8199,8199,0,4095,2049
8200,8200,0,4017,2049
8201,8201,0,3731,2049
8202,8202,0,3308,2049
8203,8203,0,2781,2049
8204,8204,0,2195,2049
8205,8205,0,1595,2050
8206,8206,0,1033,2049
8207,8207,0,553,2049
8208,8208,0,196,2048
8209,8209,0,0,2049
8210,8210,0,0,2049
8211,8211,0,90,2049
8212,8212,0,387,2049
8213,8213,0,819,2049
8214,8214,0,1351,2049
8215,8215,0,1941,2049
8216,8216,0,2540,2049
8217,8217,0,3098,2049
8218,8218,0,3570,2049
8219,8219,0,3916,2049
8220,8220,0,4095,2050
8221,8221,0,4095,2050
8222,8222,0,3984,2049
8223,8223,0,3677,2049
8224,8224,0,3236,2049
8225,8225,0,2698,2049
8226,8226,0,2106,2049
8227,8227,0,1508,2050
8228,8228,0,956,2048
8229,8229,0,493,2048
8230,8230,0,156,2049
8231,8231,0,0,2049
8232,8232,0,0,2050
8233,8233,0,124,2049
8234,8234,0,442,2049
8235,8235,0,892,2049
8236,8236,0,1435,2050
8237,8237,0,2029,2049
8238,8238,0,2625,2049
8239,8239,0,3173,2049
8240,8240,0,3629,2049
8241,8241,0,3954,2049
8242,8242,0,4095,2049
8243,8243,0,4095,2049
8244,8244,0,3949,2049
8245,8245,0,3621,2049
8246,8246,0,3162,2048
8247,8247,0,2613,2049
8248,8248,0,2017,2050
8249,8249,0,1424,2049
8250,8250,0,881,2049
8251,8251,0,434,2049
8252,8252,0,119,2048
8253,8253,0,0,2049
8254,8254,0,0,2049
8255,8255,0,161,2048
8256,8256,0,500,2049
8257,8257,0,966,2048
8258,8258,0,1521,2049
8259,8259,0,2118,2049
8260,8260,0,2709,2049
8261,8261,0,3247,2049
8262,8262,0,3684,2049
8263,8263,0,3990,2049
8264,8264,0,4095,2049
8265,8265,0,4095,2049
8266,8266,0,3910,2049
8267,8267,0,3561,2050
8268,8268,0,3087,2049
8269,8269,0,2527,2049
8270,8270,0,1929,2049
8271,8271,0,1341,2050
8272,8272,0,809,2049
8273,8273,0,379,2050
8274,8274,0,86,2049
8275,8275,0,0,2049
8276,8276,0,0,2049
8277,8277,0,202,2049
8278,8278,0,563,2050
8279,8279,0,1043,2049
8280,8280,0,1606,2049
8281,8281,0,2207,2049
8282,8282,0,2793,2049
8283,8283,0,3318,2049
8284,8284,0,3739,2049
8285,8285,0,4022,2049
8286,8286,0,4095,2049
8287,8287,0,4087,2049
8288,8288,0,3867,2049
8289,8289,0,3498,2049
8290,8290,0,3008,2049
8291,8291,0,2440,2049
8292,8292,0,1841,2049
8293,8293,0,1257,2049
8294,8294,0,738,2049
8295,8295,0,327,2050
8296,8296,0,56,2049
8297,8297,0,0,2050
8298,8298,0,14,2048
8299,8299,0,246,2049
8300,8300,0,625,2049
8301,8301,0,1122,2049
8302,8302,0,1694,2050
8303,8303,0,2295,2050
8304,8304,0,2875,2049
8305,8305,0,3387,2048
8306,8306,0,3789,2049
8307,8307,0,4049,2049
8308,8308,0,4095,2049
8309,8309,0,4066,2049
8310,8310,0,3822,2048
8311,8311,0,3433,2049
8312,8312,0,2930,2049
8313,8313,0,2354,2049
8314,8314,0,1753,2049
8315,8315,0,1175,2049
8316,8316,0,671,2049
8317,8317,0,278,2049
8318,8318,0,30,2049
8319,8319,0,0,2049
8320,8320,0,39,2049
8321,8321,0,293,2049
8322,8322,0,692,2049
8323,8323,0,1202,2049
8324,8324,0,1782,2049
8325,8325,0,2382,2049
8326,8326,0,2956,2049
8327,8327,0,3454,2049
8328,8328,0,3838,2048
8329,8329,0,4073,2049
8330,8330,0,4095,2049
8331,8331,0,4041,2049
8332,8332,0,3773,2049
8333,8333,0,3364,2049
8334,8334,0,2848,2049
8335,8335,0,2267,2048
8336,8336,0,1665,2048
8337,8337,0,1096,2049
8338,8338,0,605,2050
8339,8339,0,232,2049
8340,8340,0,7,2050
8341,8341,0,0,2049
8342,8342,0,65,2050
8343,8343,0,343,2049
8344,8344,0,761,2050
8345,8345,0,1284,2049
8346,8346,0,1869,2049
8347,8347,0,2469,2049
8348,8348,0,3035,2049
8349,8349,0,3519,2049
8350,8350,0,3882,2049
8351,8351,0,4094,2049
8352,8352,0,4095,2049
8353,8353,0,4010,2049
8354,8354,0,3722,2049
8355,8355,0,3295,2049
8356,8356,0,2766,2050
8357,8357,0,2178,2050
8358,8358,0,1579,2050
8359,8359,0,1018,2049
8360,8360,0,542,2049
8361,8361,0,188,2049
8362,8362,0,0,2050
8363,8363,0,0,2048
8364,8364,0,96,2049
8365,8365,0,397,2049
8366,8366,0,832,2049
8367,8367,0,1367,2050
8368,8368,0,1957,2049
8369,8369,0,2556,2049
8370,8370,0,3112,2049
8371,8371,0,3580,2049
8372,8372,0,3923,2049
8373,8373,0,4095,2049
8374,8374,0,4095,2049
8375,8375,0,3978,2049
8376,8376,0,3667,2049
8377,8377,0,3223,2049
8378,8378,0,2682,2049
8379,8379,0,2089,2050
8380,8380,0,1492,2049
8381,8381,0,942,2049
8382,8382,0,482,2049
8383,8383,0,149,2049
8384,8384,0,0,2050
8385,8385,0,0,2049
8386,8386,0,131,2049
8387,8387,0,453,2049
8388,8388,0,904,2048
8389,8389,0,1451,2049
8390,8390,0,2046,2049
8391,8391,0,2641,2050
8392,8392,0,3187,2049
8393,8393,0,3639,2049
8394,8394,0,3961,2049
8395,8395,0,4095,2048
8396,8396,0,4095,2049
8397,8397,0,3941,2049
8398,8398,0,3609,2049
8399,8399,0,3149,2049
8400,8400,0,2598,2049
8401,8401,0,2001,2049
8402,8402,0,1408,2049
8403,8403,0,867,2049
8404,8404,0,423,2049
8405,8405,0,113,2049
8406,8406,0,0,2049
8407,8407,0,0,2050
8408,8408,0,168,2050
8409,8409,0,512,2049
8410,8410,0,980,2049
8411,8411,0,1536,2049
8412,8412,0,2134,2049
8413,8413,0,2725,2049
8414,8414,0,3260,2049
8415,8415,0,3695,2049
8416,8416,0,3996,2049
8417,8417,0,4095,2049
8418,8418,0,4095,2049
8419,8419,0,3903,2050
8420,8420,0,3549,2049
8421,8421,0,3073,2049
8422,8422,0,2512,2049
