Sample in Buffer,Sample in Window,TRIGGER,adc2_data_b_d0[11:0],adc2_data_a_d0[11:0]
7476,7476,0,3067,2049
7477,7477,0,3559,2049
7478,7478,0,3919,2049
7479,7479,0,4095,2049
7480,7480,0,4095,2048
7481,7481,0,3954,2050
7482,7482,0,3614,2049
7483,7483,0,3138,2049
7484,7484,0,2564,2048
7485,7485,0,1946,2049
7486,7486,0,1336,2049
7487,7487,0,788,2049
7488,7488,0,351,2049
7489,7489,0,64,2048
7490,7490,0,0,2049
7491,7491,0,22,2049
7492,7492,0,272,2049
7493,7493,0,677,2049
7494,7494,0,1204,2049
7495,7495,0,1804,2049
7496,7496,0,2426,2049
7497,7497,0,3013,2049
7498,7498,0,3517,2050
7499,7499,0,3891,2049
7500,7500,0,4095,2049
7501,7501,0,4095,2049
7502,7502,0,3978,2049
7503,7503,0,3653,2050
7504,7504,0,3188,2049
7505,7505,0,2623,2049
7506,7506,0,2006,2049
7507,7507,0,1393,2050
7508,7508,0,837,2049
7509,7509,0,388,2049
7510,7510,0,84,2050
7511,7511,0,0,2050
7512,7512,0,7,2049
7513,7513,0,240,2049
7514,7514,0,632,2049
7515,7515,0,1148,2049
7516,7516,0,1743,2048
7517,7517,0,2365,2049
7518,7518,0,2959,2049
7519,7519,0,3473,2050
7520,7520,0,3861,2049
7521,7521,0,4089,2050
7522,7522,0,4095,2049
7523,7523,0,4001,2049
7524,7524,0,3692,2049
7525,7525,0,3239,2049
7526,7526,0,2681,2049
7527,7527,0,2066,2050
7528,7528,0,1451,2049
7529,7529,0,888,2049
7530,7530,0,426,2050
7531,7531,0,106,2049
7532,7532,0,0,2049
7533,7533,0,0,2049
7534,7534,0,209,2049
7535,7535,0,588,2049
7536,7536,0,1094,2049
7537,7537,0,1684,2049
7538,7538,0,2306,2050
7539,7539,0,2904,2049
7540,7540,0,3428,2050
7541,7541,0,3830,2049
7542,7542,0,4075,2049
7543,7543,0,4095,2049
7544,7544,0,4022,2049
7545,7545,0,3729,2050
7546,7546,0,3288,2049
7547,7547,0,2738,2049
7548,7548,0,2127,2050
7549,7549,0,1510,2049
7550,7550,0,938,2049
7551,7551,0,465,2049
7552,7552,0,131,2049
7553,7553,0,0,2049
7554,7554,0,0,2050
7555,7555,0,181,2049
7556,7556,0,544,2049
7557,7557,0,1041,2049
7558,7558,0,1624,2049
7559,7559,0,2245,2049
7560,7560,0,2849,2050
7561,7561,0,3381,2050
7562,7562,0,3797,2049
7563,7563,0,4058,2049
7564,7564,0,4095,2049
7565,7565,0,4041,2049
7566,7566,0,3765,2049
7567,7567,0,3336,2049
7568,7568,0,2794,2049
7569,7569,0,2187,2049
7570,7570,0,1568,2050
7571,7571,0,990,2049
7572,7572,0,506,2049
7573,7573,0,156,2049
7574,7574,0,0,2048
7575,7575,0,0,2049
7576,7576,0,154,2049
7577,7577,0,503,2049
7578,7578,0,988,2049
7579,7579,0,1565,2049
7580,7580,0,2185,2049
7581,7581,0,2792,2049
7582,7582,0,3335,2049
7583,7583,0,3763,2050
7584,7584,0,4040,2049
7585,7585,0,4095,2049
7586,7586,0,4059,2049
7587,7587,0,3799,2049
7588,7588,0,3384,2049
7589,7589,0,2851,2049
7590,7590,0,2249,2049
7591,7591,0,1627,2049
7592,7592,0,1042,2049
7593,7593,0,547,2049
7594,7594,0,183,2049
7595,7595,0,0,2049
7596,7596,0,0,2049
7597,7597,0,129,2049
7598,7598,0,462,2050
7599,7599,0,935,2049
7600,7600,0,1506,2048
7601,7601,0,2124,2049
7602,7602,0,2736,2049
7603,7603,0,3287,2049
7604,7604,0,3728,2049
7605,7605,0,4021,2049
7606,7606,0,4095,2049
7607,7607,0,4076,2049
7608,7608,0,3831,2049
7609,7609,0,3430,2049
7610,7610,0,2907,2049
7611,7611,0,2308,2050
7612,7612,0,1687,2050
7613,7613,0,1097,2050
7614,7614,0,589,2049
7615,7615,0,211,2049
7616,7616,0,0,2049
7617,7617,0,0,2049
7618,7618,0,105,2049
7619,7619,0,424,2049
7620,7620,0,885,2049
7621,7621,0,1447,2049
7622,7622,0,2064,2049
7623,7623,0,2679,2049
7624,7624,0,3237,2049
7625,7625,0,3691,2049
7626,7626,0,4000,2049
7627,7627,0,4095,2050
7628,7628,0,4089,2049
7629,7629,0,3862,2049
7630,7630,0,3475,2049
7631,7631,0,2961,2049
7632,7632,0,2369,2049
7633,7633,0,1746,2049
7634,7634,0,1151,2049
7635,7635,0,635,2050
7636,7636,0,242,2049
7637,7637,0,7,2049
7638,7638,0,0,2049
7639,7639,0,84,2049
7640,7640,0,386,2050
7641,7641,0,835,2049
7642,7642,0,1390,2049
7643,7643,0,2002,2049
7644,7644,0,2620,2049
7645,7645,0,3187,2049
7646,7646,0,3653,2049
7647,7647,0,3977,2049
7648,7648,0,4095,2049
7649,7649,0,4095,2049
7650,7650,0,3892,2050
7651,7651,0,3519,2049
7652,7652,0,3016,2050
7653,7653,0,2429,2049
7654,7654,0,1806,2050
7655,7655,0,1207,2049
7656,7656,0,680,2049
7657,7657,0,274,2050
7658,7658,0,23,2049
7659,7659,0,0,2049
7660,7660,0,62,2049
7661,7661,0,349,2049
7662,7662,0,786,2049
7663,7663,0,1333,2049
7664,7664,0,1943,2049
7665,7665,0,2561,2050
7666,7666,0,3135,2049
7667,7667,0,3613,2049
7668,7668,0,3953,2049
7669,7669,0,4095,2049
7670,7670,0,4095,2049
7671,7671,0,3921,2049
7672,7672,0,3562,2049
7673,7673,0,3069,2049
7674,7674,0,2487,2048
7675,7675,0,1867,2048
7676,7676,0,1262,2050
7677,7677,0,726,2049
7678,7678,0,306,2049
7679,7679,0,39,2050
7680,7680,0,0,2049
7681,7681,0,44,2050
7682,7682,0,314,2049
7683,7683,0,737,2049
7684,7684,0,1276,2049
7685,7685,0,1882,2049
7686,7686,0,2503,2049
7687,7687,0,3083,2049
7688,7688,0,3571,2049
7689,7689,0,3927,2049
7690,7690,0,4095,2048
7691,7691,0,4095,2049
7692,7692,0,3947,2049
7693,7693,0,3603,2049
7694,7694,0,3121,2049
7695,7695,0,2547,2049
7696,7696,0,1928,2049
7697,7697,0,1319,2049
7698,7698,0,775,2049
7699,7699,0,340,2049
7700,7700,0,58,2049
7701,7701,0,0,2049
7702,7702,0,27,2049
7703,7703,0,282,2049
7704,7704,0,691,2049
7705,7705,0,1220,2049
7706,7706,0,1822,2049
7707,7707,0,2443,2050
7708,7708,0,3030,2049
7709,7709,0,3529,2049
7710,7710,0,3899,2049
7711,7711,0,4095,2049
7712,7712,0,4095,2049
7713,7713,0,3971,2049
7714,7714,0,3642,2050
7715,7715,0,3174,2049
7716,7716,0,2605,2049
7717,7717,0,1988,2050
7718,7718,0,1376,2049
7719,7719,0,823,2049
7720,7720,0,376,2049
7721,7721,0,78,2048
7722,7722,0,0,2049
7723,7723,0,12,2049
7724,7724,0,249,2049
7725,7725,0,645,2049
7726,7726,0,1165,2050
7727,7727,0,1761,2048
7728,7728,0,2383,2049
7729,7729,0,2976,2049
7730,7730,0,3486,2049
7731,7731,0,3870,2049
7732,7732,0,4093,2049
7733,7733,0,4095,2049
7734,7734,0,3994,2049
7735,7735,0,3681,2050
7736,7736,0,3224,2049
7737,7737,0,2664,2049
7738,7738,0,2049,2049
7739,7739,0,1433,2049
7740,7740,0,873,2049
7741,7741,0,414,2049
7742,7742,0,100,2049
7743,7743,0,0,2049
7744,7744,0,0,2049
7745,7745,0,218,2050
7746,7746,0,601,2048
7747,7747,0,1110,2049
7748,7748,0,1702,2049
7749,7749,0,2323,2049
7750,7750,0,2921,2049
7751,7751,0,3442,2049
7752,7752,0,3839,2049
7753,7753,0,4079,2049
7754,7754,0,4095,2049
7755,7755,0,4016,2049
7756,7756,0,3719,2048
7757,7757,0,3274,2049
7758,7758,0,2721,2049
7759,7759,0,2110,2049
7760,7760,0,1492,2049
7761,7761,0,923,2049
7762,7762,0,453,2049
7763,7763,0,124,2049
7764,7764,0,0,2050
7765,7765,0,0,2049
7766,7766,0,189,2049
7767,7767,0,558,2050
7768,7768,0,1056,2049
7769,7769,0,1641,2049
7770,7770,0,2263,2049
7771,7771,0,2865,2049
7772,7772,0,3396,2049
7773,7773,0,3807,2050
7774,7774,0,4064,2048
7775,7775,0,4095,2049
7776,7776,0,4036,2050
7777,7777,0,3754,2049
7778,7778,0,3322,2049
7779,7779,0,2778,2049
7780,7780,0,2170,2049
7781,7781,0,1551,2049
7782,7782,0,975,2049
7783,7783,0,493,2049
7784,7784,0,149,2049
7785,7785,0,0,2049
7786,7786,0,0,2050
7787,7787,0,162,2049
7788,7788,0,515,2049
7789,7789,0,1002,2049
7790,7790,0,1583,2049
7791,7791,0,2202,2049
7792,7792,0,2809,2049
7793,7793,0,3349,2049
7794,7794,0,3773,2049
7795,7795,0,4046,2049
7796,7796,0,4095,2049
7797,7797,0,4053,2049
7798,7798,0,3789,2049
7799,7799,0,3370,2049
7800,7800,0,2835,2049
7801,7801,0,2230,2049
7802,7802,0,1610,2048
7803,7803,0,1027,2050
7804,7804,0,534,2049
7805,7805,0,175,2049
7806,7806,0,0,2049
7807,7807,0,0,2049
7808,7808,0,136,2049
7809,7809,0,474,2049
7810,7810,0,950,2049
7811,7811,0,1523,2049
7812,7812,0,2143,2049
7813,7813,0,2753,2049
7814,7814,0,3300,2049
7815,7815,0,3738,2049
7816,7816,0,4027,2049
7817,7817,0,4095,2049
7818,7818,0,4070,2049
7819,7819,0,3822,2049
7820,7820,0,3416,2049
7821,7821,0,2892,2049
7822,7822,0,2291,2048
7823,7823,0,1669,2049
7824,7824,0,1080,2049
7825,7825,0,576,2050
7826,7826,0,203,2050
7827,7827,0,0,2049
7828,7828,0,0,2049
7829,7829,0,112,2049
7830,7830,0,434,2049
7831,7831,0,900,2050
7832,7832,0,1465,2049
7833,7833,0,2082,2048
7834,7834,0,2695,2048
7835,7835,0,3251,2049
7836,7836,0,3702,2049
7837,7837,0,4007,2049
7838,7838,0,4095,2048
7839,7839,0,4085,2049
7840,7840,0,3853,2048
7841,7841,0,3462,2049
7842,7842,0,2946,2049
7843,7843,0,2351,2048
7844,7844,0,1728,2049
7845,7845,0,1135,2049
7846,7846,0,621,2049
7847,7847,0,233,2049
7848,7848,0,4,2049
7849,7849,0,0,2049
7850,7850,0,89,2049
7851,7851,0,397,2049
7852,7852,0,849,2049
7853,7853,0,1408,2049
7854,7854,0,2022,2050
7855,7855,0,2637,2049
7856,7856,0,3201,2048
7857,7857,0,3665,2048
7858,7858,0,3984,2049
7859,7859,0,4095,2049
7860,7860,0,4095,2049
7861,7861,0,3883,2049
7862,7862,0,3506,2049
7863,7863,0,3001,2049
7864,7864,0,2411,2048
7865,7865,0,1789,2049
7866,7866,0,1190,2049
7867,7867,0,666,2049
7868,7868,0,264,2049
7869,7869,0,17,2049
7870,7870,0,0,2049
7871,7871,0,68,2048
7872,7872,0,360,2049
7873,7873,0,801,2049
7874,7874,0,1349,2049
7875,7875,0,1960,2049
7876,7876,0,2579,2049
7877,7877,0,3151,2049
7878,7878,0,3625,2049
7879,7879,0,3960,2049
7880,7880,0,4095,2049
7881,7881,0,4095,2049
7882,7882,0,3911,2049
7883,7883,0,3549,2049
7884,7884,0,3054,2050
7885,7885,0,2470,2049
7886,7886,0,1849,2049
7887,7887,0,1245,2049
7888,7888,0,712,2049
7889,7889,0,296,2048
7890,7890,0,34,2049
7891,7891,0,0,2049
7892,7892,0,50,2048
7893,7893,0,325,2048
7894,7894,0,752,2049
7895,7895,0,1292,2049
7896,7896,0,1900,2049
7897,7897,0,2520,2049
7898,7898,0,3098,2049
7899,7899,0,3584,2049
7900,7900,0,3935,2049
7901,7901,0,4095,2049
7902,7902,0,4095,2049
7903,7903,0,3939,2049
7904,7904,0,3590,2049
7905,7905,0,3107,2049
7906,7906,0,2529,2049
7907,7907,0,1910,2048
7908,7908,0,1302,2049
7909,7909,0,760,2049
7910,7910,0,330,2049
7911,7911,0,53,2049
7912,7912,0,0,2049
7913,7913,0,32,2049
7914,7914,0,290,2049
7915,7915,0,705,2049
7916,7916,0,1236,2049
7917,7917,0,1839,2049
7918,7918,0,2460,2049
7919,7919,0,3046,2049
7920,7920,0,3542,2050
7921,7921,0,3908,2049
7922,7922,0,4095,2050
7923,7923,0,4095,2049
7924,7924,0,3963,2049
7925,7925,0,3631,2049
7926,7926,0,3159,2049
7927,7927,0,2588,2049
7928,7928,0,1970,2049
7929,7929,0,1359,2049
7930,7930,0,808,2049
7931,7931,0,367,2049
7932,7932,0,71,2049
7933,7933,0,0,2049
7934,7934,0,15,2048
7935,7935,0,259,2049
7936,7936,0,659,2049
7937,7937,0,1181,2049
7938,7938,0,1780,2049
7939,7939,0,2401,2049
7940,7940,0,2992,2049
7941,7941,0,3499,2049
7942,7942,0,3879,2050
7943,7943,0,4095,2049
7944,7944,0,4095,2049
7945,7945,0,3988,2049
7946,7946,0,3669,2049
7947,7947,0,3209,2049
7948,7948,0,2646,2049
7949,7949,0,2030,2049
7950,7950,0,1416,2050
7951,7951,0,857,2049
7952,7952,0,402,2049
7953,7953,0,93,2049
7954,7954,0,0,2049
7955,7955,0,1,2049
7956,7956,0,227,2049
7957,7957,0,614,2049
7958,7958,0,1126,2049
7959,7959,0,1719,2049
7960,7960,0,2342,2049
7961,7961,0,2937,2049
7962,7962,0,3455,2049
7963,7963,0,3849,2050
7964,7964,0,4084,2049
7965,7965,0,4095,2049
7966,7966,0,4010,2050
7967,7967,0,3707,2049
7968,7968,0,3259,2048
7969,7969,0,2704,2049
7970,7970,0,2091,2049
7971,7971,0,1474,2049
7972,7972,0,908,2049
7973,7973,0,442,2049
7974,7974,0,116,2049
7975,7975,0,0,2049
7976,7976,0,0,2049
7977,7977,0,198,2050
7978,7978,0,570,2049
7979,7979,0,1072,2049
7980,7980,0,1659,2049
7981,7981,0,2281,2049
7982,7982,0,2882,2049
7983,7983,0,3409,2049
7984,7984,0,3817,2050
7985,7985,0,4068,2049
7986,7986,0,4095,2049
7987,7987,0,4030,2049
7988,7988,0,3744,2049
7989,7989,0,3308,2049
7990,7990,0,2761,2049
7991,7991,0,2152,2048
7992,7992,0,1533,2049
7993,7993,0,959,2049
7994,7994,0,481,2049
7995,7995,0,140,2049
7996,7996,0,0,2049
7997,7997,0,0,2049
7998,7998,0,170,2049
7999,7999,0,528,2049
8000,8000,0,1018,2049
8001,8001,0,1599,2049
8002,8002,0,2221,2049
8003,8003,0,2826,2049
8004,8004,0,3363,2050
8005,8005,0,3783,2049
8006,8006,0,4052,2049
8007,8007,0,4095,2049
8008,8008,0,4048,2049
8009,8009,0,3778,2049
8010,8010,0,3356,2049
8011,8011,0,2818,2049
8012,8012,0,2212,2049
8013,8013,0,1592,2049
8014,8014,0,1011,2048
8015,8015,0,522,2049
8016,8016,0,167,2049
8017,8017,0,0,2049
8018,8018,0,0,2049
8019,8019,0,144,2049
8020,8020,0,487,2049
8021,8021,0,966,2049
8022,8022,0,1541,2049
8023,8023,0,2161,2049
8024,8024,0,2770,2048
8025,8025,0,3315,2049
8026,8026,0,3748,2049
8027,8027,0,4033,2049
8028,8028,0,4095,2049
8029,8029,0,4066,2049
8030,8030,0,3812,2049
8031,8031,0,3402,2050
8032,8032,0,2874,2049
8033,8033,0,2272,2049
8034,8034,0,1651,2049
8035,8035,0,1064,2049
8036,8036,0,564,2049
8037,8037,0,194,2049
8038,8038,0,0,2049
8039,8039,0,0,2049
8040,8040,0,119,2049
8041,8041,0,447,2049
8042,8042,0,915,2050
8043,8043,0,1483,2049
8044,8044,0,2100,2049
8045,8045,0,2712,2049
8046,8046,0,3266,2050
8047,8047,0,3712,2049
8048,8048,0,4013,2049
8049,8049,0,4095,2049
8050,8050,0,4081,2049
8051,8051,0,3843,2049
8052,8052,0,3448,2049
8053,8053,0,2930,2049
8054,8054,0,2333,2049
8055,8055,0,1711,2048
8056,8056,0,1118,2049
8057,8057,0,607,2048
8058,8058,0,223,2049
8059,8059,0,0,2049
8060,8060,0,0,2049
8061,8061,0,97,2049
8062,8062,0,408,2049
8063,8063,0,864,2049
8064,8064,0,1425,2049
8065,8065,0,2039,2049
8066,8066,0,2655,2049
8067,8067,0,3216,2049
8068,8068,0,3675,2049
8069,8069,0,3991,2049
8070,8070,0,4095,2049
8071,8071,0,4095,2049
8072,8072,0,3874,2049
8073,8073,0,3493,2049
8074,8074,0,2984,2049
8075,8075,0,2394,2049
8076,8076,0,1771,2049
8077,8077,0,1173,2049
8078,8078,0,653,2049
8079,8079,0,254,2049
8080,8080,0,14,2049
8081,8081,0,0,2049
8082,8082,0,75,2049
8083,8083,0,371,2049
8084,8084,0,815,2049
8085,8085,0,1367,2049
8086,8086,0,1978,2049
8087,8087,0,2597,2050
8088,8088,0,3166,2049
8089,8089,0,3636,2050
8090,8090,0,3967,2048
8091,8091,0,4095,2049
8092,8092,0,4095,2049
8093,8093,0,3904,2049
8094,8094,0,3536,2049
8095,8095,0,3038,2049
8096,8096,0,2452,2050
8097,8097,0,1831,2049
8098,8098,0,1228,2049
8099,8099,0,698,2049
8100,8100,0,286,2049
8101,8101,0,29,2050
8102,8102,0,0,2050
8103,8103,0,55,2050
8104,8104,0,335,2049
8105,8105,0,766,2049
8106,8106,0,1309,2049
8107,8107,0,1918,2049
8108,8108,0,2538,2049
8109,8109,0,3114,2049
8110,8110,0,3597,2049
8111,8111,0,3943,2049
8112,8112,0,4095,2049
8113,8113,0,4095,2049
8114,8114,0,3930,2049
8115,8115,0,3578,2049
8116,8116,0,3090,2049
8117,8117,0,2512,2049
8118,8118,0,1891,2049
8119,8119,0,1285,2049
8120,8120,0,744,2049
8121,8121,0,320,2049
8122,8122,0,46,2049
8123,8123,0,0,2049
8124,8124,0,37,2049
8125,8125,0,301,2049
8126,8126,0,718,2049
8127,8127,0,1253,2049
8128,8128,0,1857,2049
8129,8129,0,2478,2050
8130,8130,0,3062,2049
8131,8131,0,3555,2049
8132,8132,0,3916,2049
8133,8133,0,4095,2049
8134,8134,0,4095,2049
8135,8135,0,3956,2049
8136,8136,0,3619,2048
8137,8137,0,3143,2050
8138,8138,0,2570,2049
8139,8139,0,1952,2049
8140,8140,0,1342,2049
8141,8141,0,794,2049
8142,8142,0,356,2049
8143,8143,0,67,2049
8144,8144,0,0,2049
8145,8145,0,20,2049
8146,8146,0,268,2049
8147,8147,0,672,2049
8148,8148,0,1197,2049
8149,8149,0,1797,2049
8150,8150,0,2419,2049
8151,8151,0,3007,2049
8152,8152,0,3512,2049
8153,8153,0,3888,2049
8154,8154,0,4095,2049
8155,8155,0,4095,2049
8156,8156,0,3981,2049
8157,8157,0,3658,2049
8158,8158,0,3194,2050
8159,8159,0,2629,2049
8160,8160,0,2013,2049
8161,8161,0,1399,2049
8162,8162,0,842,2049
8163,8163,0,392,2050
8164,8164,0,86,2049
8165,8165,0,0,2049
8166,8166,0,6,2049
8167,8167,0,237,2049
8168,8168,0,627,2049
8169,8169,0,1143,2049
8170,8170,0,1737,2049
8171,8171,0,2359,2049
8172,8172,0,2953,2049
8173,8173,0,3468,2049
8174,8174,0,3858,2049
8175,8175,0,4088,2048
8176,8176,0,4095,2049
8177,8177,0,4003,2050
8178,8178,0,3696,2049
8179,8179,0,3244,2049
8180,8180,0,2687,2049
8181,8181,0,2074,2049
8182,8182,0,1456,2049
8183,8183,0,892,2049
8184,8184,0,430,2049
8185,8185,0,109,2049
8186,8186,0,0,2049
8187,8187,0,0,2049
8188,8188,0,207,2049
8189,8189,0,584,2049
8190,8190,0,1088,2049
8191,8191,0,1678,2049
8192,8192,1,2299,2049
8193,8193,0,2899,2049
8194,8194,0,3423,2049
8195,8195,0,3826,2049
8196,8196,0,4073,2049
8197,8197,0,4095,2049
8198,8198,0,4023,2049
8199,8199,0,3733,2049
8200,8200,0,3294,2049
8201,8201,0,2744,2049
8202,8202,0,2134,2050
8203,8203,0,1515,2049
8204,8204,0,944,2049
8205,8205,0,470,2049
8206,8206,0,133,2049
8207,8207,0,0,2049
8208,8208,0,0,2049
8209,8209,0,178,2048
8210,8210,0,540,2049
8211,8211,0,1034,2049
8212,8212,0,1618,2049
8213,8213,0,2239,2049
8214,8214,0,2843,2049
8215,8215,0,3377,2049
8216,8216,0,3794,2049
8217,8217,0,4057,2049
8218,8218,0,4095,2049
8219,8219,0,4043,2049
8220,8220,0,3768,2049
8221,8221,0,3341,2048
8222,8222,0,2801,2049
8223,8223,0,2194,2049
8224,8224,0,1574,2049
8225,8225,0,995,2049
8226,8226,0,510,2049
8227,8227,0,158,2049
8228,8228,0,0,2049
8229,8229,0,0,2049
8230,8230,0,152,2050
8231,8231,0,499,2049
8232,8232,0,982,2049
8233,8233,0,1559,2049
8234,8234,0,2178,2049
8235,8235,0,2786,2049
8236,8236,0,3330,2049
8237,8237,0,3760,2049
8238,8238,0,4039,2049
8239,8239,0,4095,2049
8240,8240,0,4060,2050
8241,8241,0,3802,2049
8242,8242,0,3389,2049
8243,8243,0,2857,2049
8244,8244,0,2255,2049
8245,8245,0,1634,2049
8246,8246,0,1049,2050
8247,8247,0,551,2049
8248,8248,0,186,2049
8249,8249,0,0,2049
8250,8250,0,0,2049
8251,8251,0,127,2049
8252,8252,0,459,2050
8253,8253,0,930,2049
8254,8254,0,1500,2049
8255,8255,0,2118,2049
8256,8256,0,2729,2049
8257,8257,0,3281,2049
8258,8258,0,3723,2049
8259,8259,0,4019,2049
8260,8260,0,4095,2049
8261,8261,0,4076,2049
8262,8262,0,3834,2049
8263,8263,0,3436,2049
8264,8264,0,2913,2048
8265,8265,0,2315,2049
8266,8266,0,1693,2049
8267,8267,0,1102,2050
8268,8268,0,595,2049
8269,8269,0,214,2049
8270,8270,0,0,2049
8271,8271,0,0,2049
8272,8272,0,103,2050
8273,8273,0,420,2049
8274,8274,0,879,2049
8275,8275,0,1442,2049
8276,8276,0,2057,2049
8277,8277,0,2672,2049
8278,8278,0,3231,2049
8279,8279,0,3686,2049
8280,8280,0,3998,2049
8281,8281,0,4095,2049
8282,8282,0,4091,2049
8283,8283,0,3865,2049
8284,8284,0,3479,2049
8285,8285,0,2968,2048
8286,8286,0,2375,2049
8287,8287,0,1753,2049
8288,8288,0,1157,2049
8289,8289,0,639,2049
8290,8290,0,245,2049
8291,8291,0,8,2049
8292,8292,0,0,2049
8293,8293,0,81,2049
8294,8294,0,382,2049
8295,8295,0,829,2049
8296,8296,0,1384,2049
8297,8297,0,1997,2050
8298,8298,0,2613,2049
8299,8299,0,3181,2049
8300,8300,0,3648,2050
8301,8301,0,3974,2049
8302,8302,0,4095,2049
8303,8303,0,4095,2050
8304,8304,0,3894,2048
8305,8305,0,3523,2050
8306,8306,0,3022,2049
8307,8307,0,2434,2049
8308,8308,0,1814,2049
8309,8309,0,1212,2049
8310,8310,0,684,2049
8311,8311,0,277,2049
8312,8312,0,24,2049
8313,8313,0,0,2049
8314,8314,0,61,2049
8315,8315,0,346,2049
8316,8316,0,780,2049
8317,8317,0,1327,2049
8318,8318,0,1936,2049
8319,8319,0,2555,2049
8320,8320,0,3130,2050
8321,8321,0,3609,2049
8322,8322,0,3950,2048
8323,8323,0,4095,2049
8324,8324,0,4095,2049
8325,8325,0,3923,2049
8326,8326,0,3565,2049
8327,8327,0,3075,2049
8328,8328,0,2495,2049
8329,8329,0,1874,2049
8330,8330,0,1268,2049
8331,8331,0,731,2049
8332,8332,0,310,2049
8333,8333,0,41,2050
8334,8334,0,0,2049
8335,8335,0,42,2049
8336,8336,0,310,2049
8337,8337,0,732,2049
8338,8338,0,1270,2049
8339,8339,0,1875,2049
8340,8340,0,2496,2049
8341,8341,0,3078,2049
8342,8342,0,3568,2049
8343,8343,0,3924,2049
8344,8344,0,4095,2049
8345,8345,0,4095,2049
8346,8346,0,3949,2049
8347,8347,0,3606,2049
8348,8348,0,3128,2049
8349,8349,0,2553,2049
8350,8350,0,1934,2049
8351,8351,0,1325,2049
8352,8352,0,779,2049
8353,8353,0,345,2049
8354,8354,0,60,2049
8355,8355,0,0,2050
8356,8356,0,25,2049
8357,8357,0,278,2049
8358,8358,0,686,2049
8359,8359,0,1214,2049
8360,8360,0,1815,2049
8361,8361,0,2437,2049
8362,8362,0,3024,2049
8363,8363,0,3525,2049
8364,8364,0,3896,2049
8365,8365,0,4095,2049
8366,8366,0,4095,2049
8367,8367,0,3974,2049
8368,8368,0,3646,2049
8369,8369,0,3179,2049
8370,8370,0,2612,2049
8371,8371,0,1994,2049
8372,8372,0,1383,2049
8373,8373,0,828,2049
8374,8374,0,381,2049
8375,8375,0,81,2050
8376,8376,0,0,2049
8377,8377,0,10,2049
8378,8378,0,246,2049
8379,8379,0,640,2049
8380,8380,0,1158,2049
8381,8381,0,1756,2049
8382,8382,0,2378,2049
8383,8383,0,2970,2049
8384,8384,0,3482,2048
8385,8385,0,3867,2049
8386,8386,0,4092,2048
8387,8387,0,4095,2049
8388,8388,0,3997,2049
8389,8389,0,3686,2049
8390,8390,0,3229,2049
8391,8391,0,2671,2050
8392,8392,0,2056,2050
8393,8393,0,1440,2049
8394,8394,0,878,2049
8395,8395,0,419,2050
8396,8396,0,102,2049
8397,8397,0,0,2049
8398,8398,0,0,2049
8399,8399,0,215,2049
8400,8400,0,596,2049
8401,8401,0,1104,2048
8402,8402,0,1695,2050
8403,8403,0,2317,2049
8404,8404,0,2915,2048
8405,8405,0,3437,2049
8406,8406,0,3835,2049
8407,8407,0,4078,2049
8408,8408,0,4095,2049
8409,8409,0,4018,2050
8410,8410,0,3722,2049
8411,8411,0,3279,2049
8412,8412,0,2728,2049
8413,8413,0,2116,2049
8414,8414,0,1498,2049
8415,8415,0,929,2049
8416,8416,0,458,2049
8417,8417,0,126,2049
8418,8418,0,0,2049
8419,8419,0,0,2049
8420,8420,0,187,2049
8421,8421,0,553,2049
8422,8422,0,1051,2049
8423,8423,0,1636,2049
8424,8424,0,2256,2049
8425,8425,0,2860,2049
8426,8426,0,3391,2049
8427,8427,0,3803,2049
8428,8428,0,4061,2049
8429,8429,0,4095,2049
8430,8430,0,4038,2049
8431,8431,0,3758,2049
8432,8432,0,3328,2049
8433,8433,0,2785,2049
8434,8434,0,2177,2049
8435,8435,0,1557,2049
8436,8436,0,980,2050
8437,8437,0,498,2050
8438,8438,0,151,2050
8439,8439,0,0,2049
8440,8440,0,0,2048
8441,8441,0,159,2049
8442,8442,0,511,2049
8443,8443,0,997,2049
8444,8444,0,1577,2049
8445,8445,0,2196,2049
8446,8446,0,2804,2049
8447,8447,0,3343,2049
8448,8448,0,3770,2049
8449,8449,0,4044,2049
8450,8450,0,4095,2049
8451,8451,0,4056,2049
8452,8452,0,3792,2049
8453,8453,0,3375,2049
8454,8454,0,2841,2049
8455,8455,0,2237,2049
8456,8456,0,1616,2049
8457,8457,0,1033,2049
8458,8458,0,539,2049
8459,8459,0,179,2048
8460,8460,0,0,2049
8461,8461,0,0,2049
8462,8462,0,133,2048
8463,8463,0,470,2049
8464,8464,0,945,2049
8465,8465,0,1517,2049
8466,8466,0,2136,2049
8467,8467,0,2746,2049
8468,8468,0,3295,2049
8469,8469,0,3734,2049
8470,8470,0,4025,2049
8471,8471,0,4095,2049
8472,8472,0,4073,2049
8473,8473,0,3825,2049
8474,8474,0,3421,2049
8475,8475,0,2898,2049
8476,8476,0,2297,2049
8477,8477,0,1675,2049
8478,8478,0,1086,2049
8479,8479,0,583,2049
8480,8480,0,205,2049
8481,8481,0,0,2048
8482,8482,0,0,2049
8483,8483,0,110,2049
8484,8484,0,431,2049
8485,8485,0,895,2049
8486,8486,0,1459,2049
8487,8487,0,2076,2049
8488,8488,0,2689,2049
8489,8489,0,3245,2049
8490,8490,0,3697,2049
8491,8491,0,4003,2050
8492,8492,0,4095,2050
8493,8493,0,4087,2049
8494,8494,0,3857,2049
8495,8495,0,3467,2049
